VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount,trip_time
1,08-01-2015 22:54,08-01-2015 23:23,2,19,-73.7908783,40.64343262,2,N,-73.94436646,40.81928635,1,52,0,0.5,11.62,5.33,69.75,5345008
1,08-01-2015 22:54,08-01-2015 23:03,1,1.7,-73.99156952,40.74330902,1,N,-73.97057343,40.74556351,2,8.5,0.5,0.5,0,0,9.8,3345612
1,08-01-2015 22:54,08-01-2015 22:56,2,0.3,-73.96738434,40.7602272,1,N,-73.97215271,40.75945282,2,3.5,0.5,0.5,0,0,4.8,894081
1,08-01-2015 22:54,08-01-2015 22:59,1,1.7,-73.99664307,40.75286102,1,N,-74.00619507,40.73382568,1,7,0.5,0.5,1.66,0,9.96,37012
2,08-01-2015 22:54,08-01-2015 23:00,1,1.3,-73.97084045,40.76229858,1,N,-73.9540863,40.76696014,1,6.5,0.5,0.5,1.4,0,9.2,37874495
1,08-01-2015 22:54,08-01-2015 23:20,1,19.5,-73.77684021,40.64553452,2,N,-73.94281006,40.79013824,1,52,0,0.5,0,5.33,58.13,459479897
2,08-01-2015 22:54,08-01-2015 23:01,2,1.14,-73.95632935,40.77984619,1,N,-73.97301483,40.78523636,2,7,0.5,0.5,0,0,8.3,85003
1,08-01-2015 22:54,08-01-2015 23:11,1,4.3,-73.98777008,40.75991058,1,N,-74.01511383,40.70960999,1,16.5,0.5,0.5,4.45,0,22.25,991
2,08-01-2015 22:54,08-01-2015 23:00,1,1.14,-73.98480988,40.75849915,1,N,-73.97434998,40.7565918,2,6.5,0.5,0.5,0,0,7.8,5149
1,08-01-2015 22:54,08-01-2015 23:03,1,2.7,-73.96896362,40.75854492,1,N,-73.97537994,40.7861557,1,10,0.5,0.5,2,0,13.3,5345009
2,08-01-2015 22:54,08-01-2015 23:01,1,1.89,-74.00447083,40.73062515,1,N,-73.98142242,40.73898315,2,7.5,0.5,0.5,0,0,8.8,3345613
1,08-01-2015 22:54,08-01-2015 22:59,1,1.1,-73.9604187,40.78135681,1,N,-73.97348785,40.78961182,1,6,0.5,0.5,1,0,8.3,894082
1,08-01-2015 22:54,08-01-2015 23:01,1,1.6,-73.98343658,40.76216888,1,N,-73.99738312,40.74732208,1,7.5,0.5,0.5,1.75,0,10.55,37013
1,08-01-2015 22:54,08-01-2015 23:03,1,2.9,-74.00543976,40.71816254,1,N,-73.98532867,40.75389481,1,10,0.5,0.5,1,0,12.3,37874496
2,08-01-2015 22:54,08-01-2015 23:05,2,3.46,-73.98900604,40.7187233,1,N,-73.97033691,40.69605255,2,12.5,0.5,0.5,0,0,13.8,459479898
2,08-01-2015 22:54,08-01-2015 22:58,1,0.95,-73.98649597,40.75784683,1,N,-73.98596954,40.75003052,2,5.5,0.5,0.5,0,0,6.8,85004
1,08-01-2015 22:54,08-01-2015 23:12,1,3.3,-73.97615051,40.75564575,1,N,-73.94415283,40.74500275,1,14.5,0.5,0.5,3.95,0,19.75,992
2,08-01-2015 22:54,08-01-2015 23:01,5,1.83,-73.98405457,40.74614334,1,N,-73.96346283,40.75587463,1,8,0.5,0.5,0,0,9.3,5150
2,08-01-2015 22:54,08-01-2015 23:01,1,1.35,-73.98731232,40.74478912,1,N,-73.97403717,40.75062943,1,7,0.5,0.5,1.5,0,9.8,5345010
1,08-01-2015 22:54,08-01-2015 23:19,1,10.3,-73.98996735,40.72056961,1,N,-73.94013977,40.83616257,1,31.5,0.5,0.5,6.56,0,39.36,3345614
1,08-01-2015 22:54,08-01-2015 22:59,1,0.7,-73.99511719,40.74987411,1,N,-73.98892212,40.75872803,2,5.5,0.5,0.5,0,0,6.8,894083
2,08-01-2015 22:54,08-01-2015 23:10,1,3.9,-73.9805069,40.75933075,1,N,-73.92170715,40.74268341,1,15,0.5,0.5,3.88,0,20.18,37014
2,08-01-2015 22:54,08-01-2015 23:00,2,1.04,-73.99613953,40.73228836,1,N,-73.99371338,40.72115326,1,6.5,0.5,0.5,1.4,0,9.2,37874497
1,08-01-2015 22:54,08-01-2015 22:59,1,1,-73.99806213,40.7204628,1,N,-73.99073029,40.73397064,2,6,0.5,0.5,0,0,7.3,459479899
1,08-01-2015 22:54,08-01-2015 23:00,4,1.2,0,0,1,N,0,0,1,6.5,0.5,0.5,1.55,0,9.35,85005
1,08-01-2015 22:54,08-01-2015 23:02,1,1.2,-73.97185516,40.74982834,1,N,-73.99097443,40.75563812,1,7.5,0.5,0.5,1.75,0,10.55,993
2,08-01-2015 22:54,08-01-2015 23:13,1,4.2,-73.98014069,40.75954437,1,N,-73.9288559,40.76845169,1,16.5,0.5,0.5,3.4,0,21.2,5151
1,08-01-2015 22:54,08-01-2015 23:00,1,1.1,-74.00588226,40.73621368,1,N,-73.98974609,40.73429489,1,6,0.5,0.5,1.46,0,8.76,5345011
2,08-01-2015 22:54,08-01-2015 23:07,1,3.93,-73.95365143,40.76703644,1,N,-73.92081451,40.76219559,1,14,0.5,0.5,2.9,0,18.2,3345615
2,08-01-2015 22:54,08-01-2015 23:01,3,1.66,-73.97183228,40.75943375,1,N,-73.95406342,40.77288818,1,8,0.5,0.5,1.5,0,10.8,894084
2,08-01-2015 22:54,08-01-2015 22:57,1,0.46,-73.99032593,40.74430847,1,N,-73.98556519,40.74119568,1,4,0.5,0.5,0.9,0,6.2,37015
2,08-01-2015 22:54,08-01-2015 23:04,1,4.13,-74.00855255,40.70576096,1,N,-73.98234558,40.73451233,1,13.5,0.5,0.5,2.8,0,17.6,37874498
2,08-01-2015 22:54,08-01-2015 22:56,1,0.58,-73.98119354,40.74441147,1,N,-73.98394775,40.73757553,1,4,0.5,0.5,0.9,0,6.2,459479900
1,08-01-2015 22:59,08-01-2015 23:20,1,8,-74.0063858,40.73344803,1,N,-73.96733856,40.64184189,2,25,0.5,0.5,0,5.33,31.63,85006
1,08-01-2015 22:59,08-01-2015 23:03,1,1,-74.01000214,40.71207428,1,N,-73.99424744,40.71369934,2,5.5,0.5,0.5,0,0,6.8,994
2,08-01-2015 22:59,08-01-2015 23:08,2,1.59,-73.99480438,40.75016785,1,N,-73.97342682,40.75199127,2,8.5,0.5,0.5,0,0,9.8,5152
1,08-01-2015 22:59,08-01-2015 23:11,1,2.3,-73.98989105,40.74720764,1,N,-73.98186493,40.73018646,1,10.5,0.5,0.5,3.5,0,15.3,5345012
1,08-01-2015 22:59,08-01-2015 23:13,1,3.2,-73.99842834,40.72282791,1,N,-73.97169495,40.76192093,2,13,0.5,0.5,0,0,14.3,5149
1,08-01-2015 22:59,08-01-2015 23:03,1,1.2,-73.97597504,40.75139236,1,N,-73.98664856,40.73629761,1,5.5,0.5,0.5,1,0,7.8,5345009
2,08-01-2015 22:59,08-01-2015 23:11,3,5.89,-74.00430298,40.747715,1,N,-73.96052551,40.8158989,1,18,0.5,0.5,3.7,0,23,3345613
1,08-01-2015 22:59,08-01-2015 23:06,1,1.2,-73.98571777,40.74403,1,N,-73.98988342,40.75639725,2,7,0.5,0.5,0,0,8.3,894082
1,08-01-2015 22:59,08-01-2015 23:14,1,4.7,-73.9539566,40.76625824,1,N,-73.91716766,40.76986313,1,16,0.5,0.5,8,0,25.3,37013
1,08-01-2015 22:59,08-01-2015 23:12,1,6.8,-73.94483185,40.75138474,1,Y,-73.93756866,40.8127594,1,21,0.5,0.5,4.45,0,26.75,37874496
1,08-01-2015 22:59,08-01-2015 23:16,2,4.7,-73.97485352,40.75838852,1,N,-73.91936493,40.76903534,1,17,0.5,0.5,3.65,0,21.95,459479898
2,08-01-2015 22:59,08-01-2015 23:03,1,1.36,-73.96733093,40.75720978,1,N,-73.97962952,40.74227142,1,6,0.5,0.5,1.3,0,8.6,85004
2,08-01-2015 22:59,08-01-2015 23:04,3,0.62,-73.97225952,40.75897217,1,N,-73.97648621,40.76498032,1,5,0.5,0.5,1,0,7.3,992
2,08-01-2015 22:59,08-01-2015 23:35,2,18.33,-73.77674866,40.64525986,1,N,-73.97729492,40.62246323,2,51.5,0.5,0.5,0,0,52.8,5150
2,08-01-2015 22:59,08-01-2015 23:11,5,2.19,-73.97426605,40.75107956,1,N,-73.98467255,40.76953888,2,10.5,0.5,0.5,0,0,11.8,5345010
1,08-01-2015 22:59,08-01-2015 23:11,1,3.5,-73.95980835,40.78220749,1,Y,-73.99526978,40.74389648,1,12.5,0.5,0.5,1,0,14.8,3345614
2,08-01-2015 22:59,08-01-2015 23:11,1,3.85,-73.98968506,40.73922348,1,N,-73.95302582,40.78109741,1,13.5,0.5,0.5,2.8,0,17.6,894083
2,08-01-2015 22:59,08-01-2015 23:10,1,2.57,-73.99658966,40.74293137,1,N,-74.00862885,40.70972824,1,10.5,0.5,0.5,2.2,0,14,37014
1,08-01-2015 22:59,08-01-2015 23:14,1,3.6,-73.98665619,40.72976303,1,N,-73.94404602,40.70227051,1,14.5,0.5,0.5,2,0,17.8,37874497
2,08-01-2015 22:59,08-01-2015 23:05,1,1.42,-73.99171448,40.72969818,1,N,-74.00026703,40.74291611,2,7,0.5,0.5,0,0,8.3,459479899
2,08-01-2015 22:59,08-01-2015 23:13,3,10.36,-73.8658905,40.77050018,1,N,-73.96271515,40.75715637,2,28.5,0.5,0.5,0,5.33,35.13,85005
2,08-01-2015 22:59,08-01-2015 23:21,1,5.01,-73.9842453,40.72491074,1,N,-73.9569397,40.67424011,1,19,0.5,0.5,3.9,0,23.9,993
1,08-01-2015 22:59,08-01-2015 23:03,4,0.8,-73.98577881,40.75698471,1,N,-73.98313141,40.76446533,1,5,0.5,0.5,1,0,7.3,5151
2,08-01-2015 22:59,08-01-2015 23:24,1,0,-73.98400879,40.76295853,5,N,-73.91782379,40.87677383,1,7,0,0,0,0,7,5345011
2,08-01-2015 22:59,08-01-2015 23:02,2,0.76,-73.90909576,40.77506638,1,N,-73.9024353,40.77368546,2,4.5,0.5,0.5,0,0,5.8,3345615
2,08-01-2015 22:59,08-01-2015 23:09,1,1.53,-73.98397064,40.7603569,1,N,-73.96257782,40.75875092,2,8.5,0.5,0.5,0,0,9.8,894084
1,08-01-2015 22:59,08-01-2015 23:04,1,1.7,-73.95602417,40.77615738,1,N,-73.93876648,40.79242325,2,7,0.5,0.5,0,0,8.3,37015
2,08-01-2015 22:59,08-01-2015 23:08,1,2.02,-73.99152374,40.75558472,1,N,-74.00215912,40.73491669,2,9,0.5,0.5,0,0,10.3,37874498
1,08-01-2015 22:59,08-01-2015 23:12,1,3.4,-73.99485779,40.72543335,1,N,-73.97761536,40.76473618,2,13,0.5,0.5,0,0,14.3,459479900
2,08-01-2015 22:59,08-01-2015 23:07,1,1.62,-73.99903107,40.7497139,1,N,-74.00442505,40.73357773,2,8,0.5,0.5,0,0,9.3,85006
2,08-01-2015 22:59,08-01-2015 23:01,1,0.64,-73.95915222,40.76322937,1,N,-73.95333099,40.77146912,1,4,0.5,0.5,0.68,0,5.98,994
2,08-01-2015 22:59,08-01-2015 23:08,1,1.32,-73.9887085,40.74825668,1,N,-73.9855423,40.76333618,1,7.5,0.5,0.5,1,0,9.8,5152
2,08-01-2015 22:59,08-01-2015 23:08,1,1.73,-73.98653412,40.75925827,1,N,-73.98695374,40.74047089,1,8,0.5,0.5,0,0,9.3,5345012
2,08-01-2015 22:59,08-01-2015 23:03,6,1.33,-73.95449066,40.78108597,1,N,-73.9662323,40.76490021,1,6,0.5,0.5,1.3,0,8.6,3345616
1,08-01-2015 22:59,08-01-2015 23:14,1,5,-73.99852753,40.75524139,1,N,-73.94356537,40.7994194,1,16,0.5,0.5,3.45,0,20.75,894085
2,08-01-2015 22:59,08-01-2015 23:35,1,18.36,-73.77694702,40.64619827,2,N,-73.97879791,40.76215363,1,52,0,0.5,4,5.33,62.13,37016
2,08-01-2015 22:59,08-01-2015 23:17,1,9.81,-74.00986481,40.71234512,1,N,-73.88886261,40.7533226,1,28,0.5,0.5,7.12,0,36.42,37874499
2,08-01-2015 22:59,08-01-2015 23:22,1,5.8,-73.99008179,40.75199127,1,N,-73.91400909,40.76787949,1,20.5,0.5,0.5,4.2,0,26,459479901
1,08-01-2015 22:59,08-01-2015 23:03,1,0.9,-73.96355438,40.76136017,1,N,-73.97393036,40.75642776,1,5,0.5,0.5,1.25,0,7.55,85007
1,08-01-2015 22:59,08-01-2015 23:19,1,4.9,-73.96498108,40.75522614,1,N,-73.91023254,40.76724243,2,18,0.5,0.5,0,0,19.3,995
2,08-01-2015 22:59,08-01-2015 23:31,2,12.53,-73.95339966,40.77127457,1,N,-73.93621826,40.66325378,1,38,0.5,0.5,1,0,40.3,5153
1,08-01-2015 22:54,08-01-2015 23:10,1,4.6,-74.00534058,40.72847748,1,N,-73.93939972,40.71525955,1,17,0.5,0.5,3.66,0,21.96,5345013
2,08-01-2015 22:54,08-01-2015 22:56,1,0.41,-73.95681763,40.77083969,1,N,-73.9605484,40.76560974,1,3.5,0.5,0.5,0.8,0,5.6,5150
1,08-01-2015 22:54,08-01-2015 23:12,2,6,-73.97420502,40.76059723,1,N,-74.00867462,40.70563889,1,19.5,0.5,0.5,6.24,0,27.04,5345010
2,08-01-2015 22:54,08-01-2015 23:13,1,6.89,-74.00747681,40.7173996,1,N,-73.97006226,40.80160141,1,22,0.5,0.5,4,0,27.3,3345614
2,08-01-2015 22:54,08-01-2015 23:21,6,11.34,-73.86370087,40.76986694,1,N,-73.98235321,40.76272583,1,35,0.5,0.5,10.21,5.33,51.84,894083
2,08-01-2015 22:54,08-01-2015 22:59,1,0.62,-73.96971893,40.75627136,1,N,-73.97826385,40.75662994,2,5,0.5,0.5,0,0,6.3,37014
2,08-01-2015 22:54,08-01-2015 23:15,6,4.99,-73.98970032,40.7340126,1,N,-73.9684906,40.67493057,1,19,0.5,0.5,4.88,0,25.18,37874497
1,08-01-2015 22:54,08-01-2015 23:10,1,2.2,-73.9877243,40.77049637,1,N,-73.95865631,40.76059723,2,12,0.5,0.5,0,0,13.3,459479899
1,08-01-2015 22:54,08-01-2015 22:58,3,0.5,-73.98474121,40.74771118,1,N,-73.97814941,40.74547958,2,4.5,0.5,0.5,0,0,5.8,85005
2,08-01-2015 22:54,08-01-2015 22:56,1,0.79,-73.95429993,40.7899437,1,N,-73.96575165,40.7912178,1,4.5,0.5,0.5,0.75,0,6.55,993
1,08-01-2015 22:54,08-01-2015 23:14,1,9.4,-73.87083435,40.77370453,1,N,-73.99388123,40.75655746,1,28,0.5,0.5,6.9,5.33,41.53,5151
1,08-01-2015 22:54,08-01-2015 23:00,1,1.3,-73.99190521,40.75385284,1,N,-73.97463226,40.75636673,2,6.5,0.5,0.5,0,0,7.8,5345011
2,08-01-2015 22:54,08-01-2015 23:12,1,4.29,-73.99520874,40.74977112,1,N,-73.94860077,40.72692108,1,16,0.5,0.5,3,5.33,25.63,3345615
2,08-01-2015 22:54,08-01-2015 23:13,3,2.87,-73.99221802,40.74927521,1,N,-73.98362732,40.72841644,2,14,0.5,0.5,0,0,15.3,894084
1,08-01-2015 22:54,08-01-2015 23:10,1,4.5,-73.97924042,40.76237488,1,N,-73.91654968,40.76320648,1,16,0.5,0.5,3.45,0,20.75,37015
2,08-01-2015 22:54,08-01-2015 23:12,6,4.36,-73.98777771,40.76013184,1,N,-73.99971771,40.74498749,2,15.5,0.5,0.5,0,0,16.8,37874498
2,08-01-2015 22:54,08-01-2015 23:05,1,2.37,-73.9897995,40.75185776,1,N,-74.00415802,40.72087097,2,10.5,0.5,0.5,0,0,11.8,459479900
2,08-01-2015 22:54,08-01-2015 23:05,1,2.28,-73.97267151,40.74344635,1,N,-73.99097443,40.75056839,2,8.5,0.5,0.5,0,0,9.8,85006
1,08-01-2015 22:54,08-01-2015 23:15,1,5.9,-73.98902893,40.7229538,1,N,-73.95973969,40.64729691,1,20.5,0.5,0.5,2,0,23.8,994
2,08-01-2015 22:54,08-01-2015 23:12,2,5.87,-73.97379303,40.75099182,1,N,-73.90654755,40.77985001,1,19.5,0.5,0.5,2,0,22.8,5152
2,08-01-2015 22:54,08-01-2015 22:59,5,0.85,-74.01174164,40.70275879,1,N,-74.01650238,40.70956802,1,5.5,0.5,0.5,1.2,0,8,5345012
2,08-01-2015 22:54,08-01-2015 23:11,1,2.47,-73.99055481,40.74877548,1,N,-73.9887619,40.72589111,2,12.5,0.5,0.5,0,0,13.8,3345616
2,08-01-2015 22:54,08-01-2015 22:57,1,0.76,-73.9805603,40.74695969,1,N,-73.97489166,40.756073,2,4.5,0.5,0.5,0,0,5.8,894085
1,08-01-2015 22:54,08-01-2015 23:07,1,3.7,-73.97114563,40.75587463,1,N,-73.91801453,40.7628212,1,14,0.5,0.5,3.8,0,19.1,37016
2,08-01-2015 22:54,08-01-2015 22:59,2,0.97,-73.97995758,40.7391777,1,N,-73.99344635,40.74200821,1,5.5,0.5,0.5,1.2,0,8,37874499
2,08-01-2015 22:54,08-01-2015 22:57,1,0.36,-73.97916412,40.74038696,1,N,-73.97970581,40.7435112,1,4,0.5,0.5,0.9,0,6.2,459479901
1,08-01-2015 22:54,08-01-2015 23:00,1,1.6,-74.00686646,40.74158096,1,N,-73.99419403,40.76161194,2,7.5,0.5,0.5,0,0,8.8,85007
1,08-01-2015 22:54,08-01-2015 23:03,1,1.6,-73.97412109,40.7530899,1,N,-73.98601532,40.768013,1,8,0.5,0.5,1.85,0,11.15,995
1,08-01-2015 22:54,08-01-2015 23:03,1,2.1,-73.98505402,40.74194336,1,N,-74.00254059,40.72916031,2,9,0.5,0.5,0,0,10.3,5153
1,08-01-2015 22:54,08-01-2015 23:05,1,2,-73.994133,40.7266655,1,N,-73.99112701,40.75007248,2,9.5,0.5,0.5,0,0,10.8,5345013
2,08-01-2015 22:54,08-01-2015 23:46,1,29.18,-73.98535919,40.74714279,5,N,-74.43941498,40.69673157,1,220,0,0,0,0,220.3,3345617
1,08-01-2015 22:54,08-01-2015 23:05,1,1.8,-73.96781921,40.75701523,1,N,-73.99077606,40.75080109,1,9,0.5,0.5,1,0,11.3,894086
2,08-01-2015 22:54,08-01-2015 23:01,1,1.18,-73.98886871,40.74809647,1,N,-73.98771667,40.76045227,2,6.5,0.5,0.5,0,0,7.8,37017
2,08-01-2015 22:54,08-01-2015 23:11,1,3.96,-73.97019196,40.76210022,1,N,-73.97962952,40.78673172,1,16,0.5,0.5,3.3,0,20.6,37874500
1,08-01-2015 22:54,08-01-2015 23:15,1,11.4,-73.99128723,40.74456024,1,N,-73.80906677,40.72973251,2,32,0.5,0.5,0,5.33,38.63,459479902
1,08-01-2015 22:54,08-01-2015 23:19,1,9,-73.99687958,40.75273895,1,N,-73.97447968,40.65607452,1,28,0.5,0.5,6.9,5.33,41.53,85008
1,08-01-2015 22:54,08-01-2015 23:05,1,2,-73.97691345,40.76331711,1,N,-73.9721756,40.74634933,1,9,0.5,0.5,5,0,15.3,996
1,08-01-2015 22:54,08-01-2015 23:06,1,1.5,-73.99663544,40.75291443,1,N,-73.97810364,40.74586868,2,9,0.5,0.5,0,0,10.3,5154
2,08-01-2015 22:54,08-01-2015 23:05,5,2.01,-73.98483276,40.76151657,1,N,-73.97754669,40.78692627,2,9.5,0.5,0.5,0,0,10.8,5345014
2,08-01-2015 22:54,08-01-2015 23:10,3,2.65,-73.97942352,40.78354645,1,N,-73.96070099,40.81564713,1,13.5,0.5,0.5,2,0,16.8,5151
2,08-01-2015 22:54,08-01-2015 23:18,6,6.29,-73.99517059,40.74000168,1,N,-73.91699219,40.76980972,1,22,0.5,0.5,2.5,0,25.8,5345011
2,08-01-2015 23:00,08-01-2015 23:03,1,0.5,-73.985466,40.7441864,1,N,-73.9876709,40.7490921,1,4,0.5,0.5,0.5,0,5.8,3345615
2,08-01-2015 23:00,08-01-2015 23:10,5,1.97,-73.98968506,40.74162292,1,N,-73.9940567,40.75897217,1,10,0.5,0.5,3.15,0,14.45,894084
1,08-01-2015 23:00,08-01-2015 23:36,2,11.5,-73.98964691,40.75681686,1,N,-73.9336853,40.67056274,2,37,0.5,0.5,0,5.33,43.63,37015
1,08-01-2015 23:00,08-01-2015 23:20,1,10,-73.86584473,40.77101517,1,N,-73.97202301,40.78456879,1,29.5,0.5,0.5,9,5.33,45.13,37874498
1,08-01-2015 23:00,08-01-2015 23:08,2,0.9,-73.98188019,40.75692749,1,N,-73.97021484,40.75051498,1,7,0.5,0.5,2,0,10.3,459479900
2,08-01-2015 23:00,08-01-2015 23:05,1,1.02,-73.99661255,40.73771667,1,N,-74.0009613,40.74390411,1,5.5,0.5,0.5,1.5,0,8.3,85006
1,08-01-2015 23:00,08-01-2015 23:08,2,1.3,-73.98059845,40.76408768,1,N,-73.97628021,40.77892685,1,7.5,0.5,0.5,1.75,0,10.55,994
2,08-01-2015 23:00,08-01-2015 23:03,2,1.04,-73.97262573,40.76159668,1,N,-73.96366119,40.77412796,2,5,0.5,0.5,0,0,6.3,5152
2,08-01-2015 23:00,08-01-2015 23:13,2,3.31,-73.98016357,40.77797318,1,N,-74.0033493,40.74376297,2,13,0.5,0.5,0,0,14.3,5345012
1,08-01-2015 23:00,08-01-2015 23:25,1,6.2,0,0,1,N,0,0,2,22.5,0.5,0.5,0,0,23.8,3345616
2,08-01-2015 23:00,08-01-2015 23:21,1,4.5,-73.98635864,40.72602081,1,N,-73.98208618,40.67405701,1,18.5,0.5,0.5,1,0,20.8,894085
2,08-01-2015 23:00,08-01-2015 23:17,5,4.2,-73.99373627,40.7181282,1,N,-73.99381256,40.66773987,2,16.5,0.5,0.5,0,0,17.8,37016
2,08-01-2015 23:00,08-01-2015 23:03,1,0.62,-73.9852066,40.75705338,1,N,-73.99137115,40.74992371,2,4.5,0.5,0.5,0,0,5.8,37874499
2,08-01-2015 23:00,08-01-2015 23:34,1,17.73,-73.78946686,40.64720154,2,N,-73.98378754,40.76483154,1,52,0,0.5,10.4,0,63.2,459479901
2,08-01-2015 23:00,08-01-2015 23:18,2,1.88,-73.97587585,40.7655983,1,N,-74.00008392,40.76155853,1,12.5,0.5,0.5,3.9,0,17.7,85007
2,08-01-2015 23:00,08-01-2015 23:08,5,2.04,-73.99229431,40.72748566,1,N,-73.97650146,40.75169373,1,9,0.5,0.5,1.9,0,12.2,995
1,08-01-2015 23:00,08-01-2015 23:26,1,7.1,-73.98787689,40.73721695,1,N,-73.91208649,40.72565079,1,25.5,0.5,0.5,6.7,0,33.5,5153
1,08-01-2015 23:00,08-01-2015 23:04,1,0.5,-74.00598907,40.73375702,1,N,-74.00947571,40.73048401,1,4.5,0.5,0.5,1,0,6.8,5345013
1,08-01-2015 23:00,08-01-2015 23:06,1,0.8,-73.99961853,40.73384476,1,N,-74.0092392,40.73872757,1,5.5,0.5,0.5,1.35,0,8.15,3345617
2,08-01-2015 23:00,08-01-2015 23:24,2,5.06,-73.98404694,40.76140976,1,N,-73.94564056,40.72351837,1,20,0.5,0.5,4.1,0,25.4,894086
2,08-01-2015 23:00,08-01-2015 23:31,2,6.81,-74.00598907,40.73315811,1,N,-73.92736053,40.76810837,1,25.5,0.5,0.5,5.2,0,32,37017
1,08-01-2015 23:00,08-01-2015 23:04,1,0.7,-73.97757721,40.75514984,1,N,-73.97036743,40.75907516,3,4.5,0.5,0.5,0,0,5.8,37874500
1,08-01-2015 23:00,08-01-2015 23:12,1,2.8,-73.98019409,40.73463821,1,N,-73.98019409,40.73463821,1,11,0.5,0.5,2.46,0,14.76,459479902
2,08-01-2015 23:00,08-01-2015 23:06,1,1.25,-74.0019989,40.72685242,1,N,-73.98783875,40.73231125,1,7,0.5,0.5,1.5,0,9.8,85008
1,08-01-2015 23:00,08-01-2015 23:06,1,1.2,-74.00640106,40.74435043,1,N,-73.99433136,40.74843979,1,6.5,0.5,0.5,0,0,7.8,996
2,08-01-2015 23:00,08-01-2015 23:09,1,2.05,-73.98893738,40.7570076,1,N,-73.96224976,40.76468277,2,8.5,0.5,0.5,0,0,9.8,5154
2,08-01-2015 23:00,08-01-2015 23:14,1,3.91,-73.95534515,40.76867676,1,N,-73.92123413,40.75888062,1,14,0.5,0.5,4.35,0,19.65,5345014
1,08-01-2015 23:00,08-01-2015 23:24,1,9.9,-73.9747467,40.68043518,1,N,-74.01213837,40.60889053,1,30.5,0.5,0.5,5,0,36.8,3345618
1,08-01-2015 23:00,08-01-2015 23:14,1,3.4,-73.99226379,40.72518158,1,N,-73.94731903,40.71992111,1,13.5,0.5,0.5,2.96,0,17.76,894087
1,08-01-2015 23:00,08-01-2015 23:10,3,1,-73.99073792,40.7500267,1,N,-73.9875946,40.76018906,2,8,0.5,0.5,0,0,9.3,37018
1,08-01-2015 23:00,08-01-2015 23:12,2,2.3,-73.99411774,40.7563324,1,N,-74.00495911,40.72554016,1,10.5,0.5,0.5,2,0,13.8,37874501
2,08-01-2015 23:00,08-01-2015 23:08,1,1.66,-73.96868896,40.75915146,1,N,-73.98439026,40.74512863,1,8,0.5,0.5,1.7,0,11,459479903
2,08-01-2015 23:00,08-01-2015 23:21,1,5.17,-73.99761963,40.72243881,1,N,-73.98301697,40.77579117,1,19,0.5,0.5,3.9,0,24.2,85009
2,08-01-2015 23:00,08-01-2015 23:03,1,0.73,-73.97164154,40.79455185,1,N,-73.96672821,40.80397797,1,5,0.5,0.5,1.1,0,7.4,997
2,08-01-2015 23:00,08-01-2015 23:07,1,1.04,-73.99000549,40.73753357,1,N,-73.98553467,40.74672318,2,6.5,0.5,0.5,0,0,7.8,5155
2,08-01-2015 23:00,08-01-2015 23:10,5,1.81,-74.00550079,40.74076462,1,N,-74.00281525,40.76055527,2,9.5,0.5,0.5,0,0,10.8,5345015
1,08-01-2015 23:00,08-01-2015 23:03,2,0.7,-73.98822784,40.7540741,1,N,-73.9859848,40.76228714,1,4.5,0.5,0.5,1.15,0,6.95,5152
2,08-01-2015 23:00,08-01-2015 23:03,6,1.21,-73.96231842,40.75901031,1,N,-73.95149231,40.77387619,1,5.5,0.5,0.5,1,0,7.8,5345012
1,08-01-2015 23:00,08-01-2015 23:19,1,3.9,-74.01279449,40.70391464,1,N,-73.97787476,40.6893959,1,16.5,0.5,0.5,3.55,0,21.35,3345616
1,08-01-2015 23:00,08-01-2015 23:04,1,0.7,-73.99092865,40.72803497,1,N,-73.98671722,40.7347908,1,4.5,0.5,0.5,1,0,6.8,894085
1,08-01-2015 23:00,08-01-2015 23:12,1,3.9,-73.98994446,40.72941971,1,N,-74.01255798,40.70146561,1,14,0.5,0.5,1,0,16.3,37016
1,08-01-2015 22:55,08-01-2015 23:06,1,2.4,0,0,1,N,0,0,1,10,0.5,0.5,2.82,0,14.12,37874499
1,08-01-2015 22:55,08-01-2015 23:00,1,1.1,-73.97976685,40.78397369,1,N,-73.96851349,40.79909134,2,6.5,0.5,0.5,0,0,7.8,459479901
2,08-01-2015 22:55,08-01-2015 23:03,1,1.78,-73.98770905,40.71951294,1,N,-73.98244476,40.73973083,1,8,0.5,0.5,1.7,0,11,85007
2,08-01-2015 22:55,08-01-2015 23:04,1,2.57,-73.97042847,40.75805283,1,N,-73.95720673,40.78513336,1,9.5,0.5,0.5,2,0,12.8,995
2,08-01-2015 22:55,08-01-2015 23:00,5,1.35,-73.95030975,40.77975845,1,N,-73.96289063,40.76255035,2,6.5,0.5,0.5,0,0,7.8,5153
1,08-01-2015 22:55,08-01-2015 23:05,1,2.2,-74.00455475,40.74054337,1,N,-74.00357819,40.75153732,2,9.5,0.5,0.5,0,0,10.8,5345013
2,08-01-2015 22:55,08-01-2015 23:06,1,3.5,-73.95158386,40.72505569,1,N,-73.98590851,40.72116852,2,12.5,0.5,0.5,0,0,13.8,3345617
